[2025-07-14 19:21:16] [INFO    ] discord.client: logging in using static token
[2025-07-14 19:22:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:52:16.326000+00:00', 'pinned': False, 'nonce': '1394315564893077504', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394315567095087285', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!dm homework', 'components': [], 'channel_type': 0, 'channel_id': '1394035462791762032', 'author': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'attachments': [], 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:16] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:22:16] [DEBUG   ] discord.client: Dispatching event command
[2025-07-14 19:22:16] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels with {"recipient_id":971747791766433832} has returned 200
[2025-07-14 19:22:16] [DEBUG   ] discord.http: POST /users/@me/channels has found its initial rate limit bucket hash (3f1ecb90c49938368145d0f8794b2707).
[2025-07-14 19:22:16] [DEBUG   ] discord.http: POST https://discord.com/api/v10/users/@me/channels has received {'id': '1394038265085956167', 'type': 1, 'last_message_id': '1394260862101098577', 'flags': 0, 'recipients': [{'id': '971747791766433832', 'username': 'a_simple_boy69', 'avatar': '99777886abf06f34873536986d9cabaf', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'S1CK', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]}
[2025-07-14 19:22:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394038265085956167/messages with {"content":"You said homework ","components":[],"nonce":"17377957948672017739","enforce_nonce":true,"tts":false} has returned 200
[2025-07-14 19:22:17] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394038265085956167/messages has received {'type': 0, 'content': 'You said homework', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-14T13:52:17.367000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1394315571461619923', 'channel_id': '1394038265085956167', 'author': {'id': '1394027024909074604', 'username': 'Yours_Truly', 'avatar': None, 'discriminator': '2469', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17377957948672017739'}
[2025-07-14 19:22:17] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-14 19:22:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 13, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:52:17.367000+00:00', 'pinned': False, 'nonce': '17377957948672017739', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1394315571461619923', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'You said homework', 'components': [], 'channel_type': 1, 'channel_id': '1394038265085956167', 'author': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name_styles': None, 'discriminator': '2469', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': []}}
[2025-07-14 19:22:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:17] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:22:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 14, 'op': 0, 'd': {'user_id': '971747791766433832', 'timestamp': 1752501155, 'member': {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1394035462791762032', 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:35] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-14 19:22:35] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-14 19:22:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 14.
[2025-07-14 19:22:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 19:22:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 15, 'op': 0, 'd': {'user_id': '971747791766433832', 'timestamp': 1752501163, 'member': {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1394035462791762032', 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:43] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-14 19:22:43] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-14 19:22:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:52:46.107000+00:00', 'pinned': False, 'nonce': '1394315689904308224', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394315692005785811', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!dm DM not working in capital use function lower in code', 'components': [], 'channel_type': 0, 'channel_id': '1394035462791762032', 'author': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'attachments': [], 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:46] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:22:46] [DEBUG   ] discord.client: Dispatching event command
[2025-07-14 19:22:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394038265085956167/messages with {"content":"You said DM not working in capital use function lower in code ","components":[],"nonce":"9207272521838544473","enforce_nonce":true,"tts":false} has returned 200
[2025-07-14 19:22:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394038265085956167/messages has received {'type': 0, 'content': 'You said DM not working in capital use function lower in code', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-14T13:52:46.588000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1394315694023381063', 'channel_id': '1394038265085956167', 'author': {'id': '1394027024909074604', 'username': 'Yours_Truly', 'avatar': None, 'discriminator': '2469', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '9207272521838544473'}
[2025-07-14 19:22:46] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-14 19:22:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:52:46.588000+00:00', 'pinned': False, 'nonce': '9207272521838544473', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1394315694023381063', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'You said DM not working in capital use function lower in code', 'components': [], 'channel_type': 1, 'channel_id': '1394038265085956167', 'author': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name_styles': None, 'discriminator': '2469', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': []}}
[2025-07-14 19:22:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:46] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:22:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 18, 'op': 0, 'd': {'user_id': '971747791766433832', 'timestamp': 1752501176, 'member': {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1394035462791762032', 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:56] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-14 19:22:56] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-14 19:22:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 19, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:52:57.075000+00:00', 'pinned': False, 'nonce': '1394315736322670592', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394315738008916171', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!time', 'components': [], 'channel_type': 0, 'channel_id': '1394035462791762032', 'author': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'attachments': [], 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:57] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:22:57] [DEBUG   ] discord.client: Dispatching event command
[2025-07-14 19:22:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:52:57.586000+00:00', 'pinned': False, 'nonce': '12841814952133872293', 'mentions': [{'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1394036047180206122'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394315740152201356', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Hello <@971747791766433832>, Sergeant! ⏰ Current time is 19:22:57', 'components': [], 'channel_type': 0, 'channel_id': '1394035462791762032', 'author': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name_styles': None, 'discriminator': '2469', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1394035462359875674'}}
[2025-07-14 19:22:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:22:57] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:22:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394035462791762032/messages with {"content":"Hello <@971747791766433832>, Sergeant! \u23f0 Current time is 19:22:57","components":[],"nonce":"12841814952133872293","enforce_nonce":true,"tts":false} has returned 200
[2025-07-14 19:22:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394035462791762032/messages has received {'type': 0, 'content': 'Hello <@971747791766433832>, Sergeant! ⏰ Current time is 19:22:57', 'mentions': [{'id': '971747791766433832', 'username': 'a_simple_boy69', 'avatar': '99777886abf06f34873536986d9cabaf', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'S1CK', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-14T13:52:57.586000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1394315740152201356', 'channel_id': '1394035462791762032', 'author': {'id': '1394027024909074604', 'username': 'Yours_Truly', 'avatar': None, 'discriminator': '2469', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12841814952133872293'}
